id_material,IdUsuario,IdSugestao,IdTipodeMaterial,tbTipodeMaterialSubcategoria,numero_capes,idTipodeVerba,Tombo,Tombo Antigo,código de impressão,ordem_relatorio,Processo,Fornecedor,Nota Fiscal,Pasta,tipo de aquisição,Data,DataAqExport,Moeda,Preço,Importado,origem_da_importacao,patrimonio_ativo
22599,8,28602,2,,,11,403206,,141821,,141821/2012-4,AMAZON,,,Doação,5/9/2016,,R$,69.95,Não,AQUISIÇÃO,Sim
22600,8,28603,2,,,11,403207,,141821,,141821/2012-4,AMAZON,,,Doação,5/9/2016,,R$,359.35,Não,AQUISIÇÃO,Sim
22601,8,28604,2,,,11,403208,,141821,,141821/2012-4,LIVR. CULTURA,,,Doação,5/9/2016,,R$,249,Não,AQUISIÇÃO,Sim
22602,8,28605,2,,,11,403209,,141821,,141821/2012-4,LIVR. CULTURA,,,Doação,5/9/2016,,R$,154,Não,AQUISIÇÃO,Sim
22603,8,28606,2,,,11,403210,,141821,,141821/2012-4,LIVR. CULTURA,,,Doação,5/9/2016,,R$,158.1,Não,AQUISIÇÃO,Sim
22604,8,28607,2,,,11,403214,,141821,,141821/2012-4,LIVR. CULTURA,,,Doação,5/9/2016,,R$,825.3,Não,AQUISIÇÃO,Sim
22605,8,28608,2,,,11,403211,,141821,,141821/2012-4,LIVR. CULTURA,,,Doação,5/9/2016,,R$,167,Não,AQUISIÇÃO,Sim
22606,8,28609,2,,,11,403212,,141821,,141821/2012-4,LIVR. CULTURA,,,Doação,5/9/2016,,R$,170.5,Não,AQUISIÇÃO,Sim
22607,8,28610,2,,,11,403213,,141821,,141821-4,LIVR. CULTURA,,,Doação,5/9/2016,,R$,78.3,Não,AQUISIÇÃO,Sim
22608,8,28611,2,,,11,403215,,141821,,141821/2012-4,LIVR. CULTURA,,,Doação,5/9/2016,,R$,549.1,Não,AQUISIÇÃO,Sim
22609,8,28612,2,,,11,403216,,141821,,141821/2012-4,LIVR. CULTURA,,,Doação,5/9/2016,,R$,199.3,Não,AQUISIÇÃO,Sim
22610,8,28613,2,,,,403233,335979,10-05-16,,,N. USP 8680435,,,Reposição,5/10/2016,,R$,130,Não,AQUISIÇÃO,Sim
22611,8,28614,2,,,,403318,322002,10-05-16,,,N. USP 4928217,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22612,8,28615,2,,,,403319,297292,10-05-16,,,N. USP 32817728,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22613,8,28616,2,,,,403320,394833,10-05-16,,,N. USP 03708071,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22614,8,28617,2,,,,403316,312978,10-05-16,,,N. USP64026,,,Reposição,5/10/2016,,R$,130,Não,AQUISIÇÃO,Sim
22615,8,28618,2,,,,403317,110916,10-05-16,,,N. USP 64026,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22616,8,28619,2,,,,403321,324558,10-05-16,,,N. USP 6660849,,,Reposição,5/10/2016,,R$,130,Não,AQUISIÇÃO,Sim
22617,8,28620,2,,,,403322,103447,10-05-16,,,N. USP 6475384,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22618,8,28621,2,,,,403324,326933,10-05-16,,,N. USP 1908115,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22619,8,28622,2,,,,403323,,10-05-16,,,N. USP 9718494,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22620,8,28623,2,,,,403325,,10-05-16,,,"BRUNA FETTER, MARIA A. BULHOES",,,Doação,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22621,8,28624,2,,,,403329,35148,10-05-16,,,N. USP 7618933,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22622,8,28625,2,,,,403333,400564,10-05-16,,,N. USP 5937755,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22623,8,28626,2,,,,403334,,10-05-16,,,N. USP 5937755,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22624,8,28627,2,,,,403335,76257,10-05-16,,,N. USP 1963299,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22625,8,28628,2,,,,403332,,10-05-16,,,N. USP 7998820,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22626,8,28629,2,,,,403338,281958,10-05-16,,,N. USP 9329097,,,Reposição,5/10/2016,,R$,40,Não,AQUISIÇÃO,Sim
22627,20,28630,2,,,,403370,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22628,20,28632,2,,,,403371,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22629,8,28631,2,,,,403337,64666,10-05-16,,,N. USP 9336727,,,Reposição,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22630,20,28633,2,,,,403372,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22631,20,28634,2,,,,403373,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22632,8,28635,2,,,,403336,278799,10-05-16,,,N. USP 1963299,,,Reposição,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22633,20,28636,2,,,,403374,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22634,20,28637,2,,,,403375,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22635,8,28638,2,,,,396502,,10-05-16,,CNPQ 420266/2005-4,DIVERSITAS,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22636,20,28639,2,,,,403376,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22637,20,28640,2,,,,403377,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22638,20,28641,2,,,,403378,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22639,8,28642,2,,,,403328,,10-05-16,,,EMILIANO DE B. ROSSI,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22640,20,28643,2,,,,403379,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22641,8,28644,2,,,,403326,,10-05-16,,,A. GARCIA CARRANZA,,,Doação,5/11/2016,,R$,130,Não,AQUISIÇÃO,Sim
22642,20,28645,2,,,,403380,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22643,20,28646,2,,,,403381,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22644,20,28647,2,,,,403382,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22645,20,28648,2,,,,403383,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22646,20,28649,2,,,,403384,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22647,20,28650,2,,,,403385,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22648,20,28651,2,,,,403386,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22649,20,28652,2,,,,403387,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22650,20,28653,2,,,,403388,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22651,20,28654,2,,,,403389,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22652,20,28655,2,,,,403390,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22653,20,28656,2,,,,403391,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22654,20,28657,2,,,,403392,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22655,20,28658,2,,,,403393,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22656,20,28659,2,,,,403394,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22657,20,28660,2,,,,403395,,T-110516,,,,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22658,12,2319,2,,,10,403396,,1580,,,LIV. GONCALVES,000.001.580,,Compra,5/11/2016,,R$,653.8,Não,AQUISIÇÃO,Sim
22659,12,11641,2,,,10,403397,,1580,,,LIV. GONCALVES,000.001.580,,Compra,5/11/2016,,R$,677.15,Não,AQUISIÇÃO,Sim
22660,8,28661,2,,,,403327,,10-05-16,,,A. GARCIA CARRANZA,,,Doação,5/11/2016,,R$,130,Não,AQUISIÇÃO,Sim
22661,8,28662,2,,,,403340,,10-05-16,,,ANNA M. CARROLI-DLM-A. DE ITALIANO,,,Doação,5/11/2016,,R$,130,Não,AQUISIÇÃO,Sim
22662,8,28663,2,,,,403342,,10-05-16,,,ANNA M. CARROLI-DLM-A. ITALIANO,,,Doação,5/11/2016,,R$,130,Não,AQUISIÇÃO,Sim
22663,8,28664,2,,,,403313,,10-05-16,,,A. G. MUSSOLINI,,,Retombamento,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22664,8,28665,2,,,,403314,69490,10-05-16,,,BCA DE FIL. E C. SOCIAIS,,,Retombamento,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22665,8,28666,2,,,,403315,88654,10-05-16,,,USP/FFLCH/BCA DE FIL. E C. SOCIAIS,,,Retombamento,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22666,8,28667,2,,,,403312,,10-05-16,,,A. G. MUSSOLINI,,,Retombamento,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22667,8,28668,2,,,,403310,,10-05-16,,,USP/FFLCH-BCA LETRAS,,,Doação,5/11/2016,,R$,40,Não,AQUISIÇÃO,Sim
22668,8,28669,2,,,,403341,,12-05-16,,,ANNA M. CARROLI,,,Doação,5/13/2016,,R$,130,Não,AQUISIÇÃO,Sim
22669,8,28670,2,,,,403302,,13-05-16,,,REGINA,,,Doação,5/13/2016,,R$,40,Não,AQUISIÇÃO,Sim
22670,8,28671,2,,,,403301,,13-05-16,,,REGINA,,,Doação,5/13/2016,,R$,40,Não,AQUISIÇÃO,Sim
22671,8,28672,2,,,,403307,,13-05-16,,,FUND. G. FREYRE,,,Doação,5/13/2016,,R$,40,Não,AQUISIÇÃO,Sim
22672,8,28673,2,,,,403305,,13-05-16,,,FUND. G. FREYRE,,,Doação,5/13/2016,,R$,40,Não,AQUISIÇÃO,Sim
22673,8,28674,2,,,,403331,,13-05-16,,,REGINA,,,Doação,5/13/2016,,R$,40,Não,AQUISIÇÃO,Sim
22674,8,28675,2,,,,403330,,13-05-16,,,,,,Doação,5/13/2016,,,,Não,AQUISIÇÃO,Sim
22675,8,28676,2,,,,403306,,13-05-16,,,"IBGE, CENTRO DE DOC. E DISS. DA INF.",,,Doação,5/13/2016,,R$,40,Não,AQUISIÇÃO,Sim
22676,8,28677,2,,,,403098,,13-05-16,,,MAP EDITORA,,,Doação,5/13/2016,,R$,40,Não,AQUISIÇÃO,Sim
22677,8,28678,6,,,,403097,,13-05-16,,,MAP EDITORA,,,Doação,5/13/2016,,R$,40,Não,AQUISIÇÃO,Sim
22678,8,28679,2,,,,403346,261814,13-05-16,,,N.USP 954616,,,Reposição,5/13/2016,,R$,40,Não,AQUISIÇÃO,Sim
22679,8,28680,2,,,,403347,238670,13-05-16,,,N. USP 6838291,,,Reposição,5/13/2016,,R$,40,Não,AQUISIÇÃO,Sim
22680,8,28681,2,,,,403350,350888,13-05-16,,,N. USP 8542851,,,Reposição,5/13/2016,,R$,40,Não,AQUISIÇÃO,Sim
22681,8,28683,2,,,,403243,138941,13-05-16,,,N. USP 32817728,,,Reposição,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22682,8,28684,2,,,,403349,136914,13-05-16,,,N. USP 3035050,,,Reposição,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22683,8,28685,2,,,,403348,233015,13-05-16,,,N. USP 36421899,,,Reposição,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22684,8,28686,2,,,,403399,,28-06-16,,,,,,Doação,5/16/2016,,,,Não,AQUISIÇÃO,Sim
22685,8,28687,2,,,,403309,,13-05-16,,,N. USP 8033551,,,Multa,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22686,8,28688,2,,,,403229,,13-05-16,,,SANDRA VASCOCELOS,,,Doação,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22687,8,28689,2,,,,403228,,13-05-16,,,SANDRA VASCONCELOS,,,Doação,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22688,8,28690,2,,,,403227,,13-05-16,,,SANDRA VASCONCELOS,,,Doação,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22689,8,28691,2,,,,403226,,13-05-16,,,SANDRA VASCONCELOS,,,Doação,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22690,8,28692,2,,,,403308,,13-05-16,,,N. USP 8033551,,,Multa,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22691,8,28693,2,,,,403231,,13-05-16,,,N. USP 7035415,,,Multa,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22692,8,28694,2,,,,403230,,13-05-16,,,LELIA F. MELO,,,Doação,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22694,8,28696,2,,,,403234,,13-05-16,,,HELDER GARMES-DLCV,,,Doação,5/16/2016,,R$,130,Não,AQUISIÇÃO,Sim
22695,8,28697,2,,,,403232,,13-05-16,,,JULIO DELMANTO,,,Doação,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22696,8,28698,2,,,,403235,,13-05-16,,,HELDER GARMES-DLCV,,,Doação,5/16/2016,,R$,130,Não,AQUISIÇÃO,Sim
22697,8,28699,2,,,,403236,,13-05-16,,,HELDER GARMES-DLCV,,,Doação,5/16/2016,,R$,40,Não,AQUISIÇÃO,Sim
22698,8,11128,2,,,,403237,,13-05-16,,,HELDER GARMES-DLCV,,,Doação,5/16/2016,,R$,130,Não,AQUISIÇÃO,Sim
22699,8,28700,2,,,,403238,,13-05-16,,,HELDER GARMES-DLCV,,,Doação,5/16/2016,,R$,130,Não,AQUISIÇÃO,Sim
22700,8,28701,2,,,,403239,,13-05-16,,,ADRIANO M. RIBEIRO,,,Doação,5/16/2016,,R$,130,Não,AQUISIÇÃO,Sim
22701,8,28702,2,,,,403099,,13-05-16,,,EDITORA UFPB,,,Doação,5/18/2016,,R$,40,Não,AQUISIÇÃO,Sim
22702,8,28703,2,,,,403240,,13-05-16,,,N. USP 3182994,,,Doação,5/18/2016,,R$,40,Não,AQUISIÇÃO,Sim
22703,8,28704,2,,,,403241,,13-05-16,,,N. USP 3182994,,,Doação,5/18/2016,,R$,40,Não,AQUISIÇÃO,Sim
22704,8,28705,2,,,,403242,,13-05-16,,,"LAP,FAPESP E VIA DAS ARTES",,,Doação,5/18/2016,,R$,40,Não,AQUISIÇÃO,Sim
22705,8,28706,2,,,,403245,,13-05-16,,,BCA DA FD-RP,,,Doação,5/18/2016,,R$,40,Não,AQUISIÇÃO,Sim
22706,8,28707,6,,,,403352,,13-05-16,,,BCA DA FD-RP,,,Doação,5/18/2016,,R$,40,Não,AQUISIÇÃO,Sim
22707,8,28708,2,,,,403246,,13-05-16,,,BCA DA FD-RP,,,Doação,5/18/2016,,R$,40,Não,AQUISIÇÃO,Sim
22708,8,28709,6,,,,403353,,13-05-16,,,BCA DA FD-RP,,,Doação,5/18/2016,,R$,40,Não,AQUISIÇÃO,Sim
22709,8,28710,2,,,,403304,,13-05-16,,,SBD-FE/USP,,,Doação,5/20/2016,,R$,40,Não,AQUISIÇÃO,Sim
22710,20,28711,2,,,,403360,152289,T200516,,,,,,Doação,5/20/2016,,R$,40,Não,AQUISIÇÃO,Sim
22711,20,28712,2,,,,403354,55673,T200516,,,,,,Doação,5/20/2016,,R$,40,Não,AQUISIÇÃO,Sim
22712,20,28713,2,,,,403355,57467,T200516,,,,,,Doação,5/20/2016,,R$,40,Não,AQUISIÇÃO,Sim
22713,20,28714,2,,,,403356,180234,T200516,,,,,,Doação,5/20/2016,,R$,130,Não,AQUISIÇÃO,Sim
22714,20,28715,2,,,,403357,181226,T200516,,,,,,Doação,5/20/2016,,R$,130,Não,AQUISIÇÃO,Sim
22715,20,28716,2,,,,403358,,T200516,,,,,,Doação,5/20/2016,,R$,130,Não,AQUISIÇÃO,Sim
22716,20,28717,2,,,,403359,,T200516,,,,,,Doação,5/20/2016,,R$,130,Não,AQUISIÇÃO,Sim
22717,20,28718,2,,,,403367,121980,T250516,,,,,,Doação,5/25/2016,,R$,130,Não,AQUISIÇÃO,Sim
22718,8,28719,4,1,,,372768,,25-05-16,,,SPG,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22719,20,28720,2,,,,403404,246642,T250516,,,,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22720,8,28721,4,2,,,372767,,25-05-16,,,SPG,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22721,20,28722,2,,,,403403,,T250516,,,,,,Doação,5/25/2016,,R$,130,Não,AQUISIÇÃO,Sim
22722,20,28723,2,,,,403402,235125,T250516,,,,,,Doação,5/25/2016,,R$,130,Não,AQUISIÇÃO,Sim
22723,8,28724,4,1,,,372766,,25-05-16,,,SPG,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22724,20,28725,2,,,,403401,34159,T250516,,,,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22725,8,28726,4,1,,,372765,,30-05-16,,,SPG,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22726,20,28727,2,,,,403369,176055,T250516,,,,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22727,8,28728,4,1,,,372764,,25-05-16,,,,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22728,8,28729,4,2,,,372774,,25-05-16,,,SPG,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22729,20,28730,2,,,,403368,,T250516,,,,,,Doação,5/25/2016,,R$,130,Não,AQUISIÇÃO,Sim
22730,8,28731,4,1,,,372773,,25-05-16,,,,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22731,8,28732,4,1,,,372772,,25-05-16,,,SPG,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22732,20,28733,2,,,,403400,177446,T250516,,,,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22733,8,28734,4,1,,,372771,,25-05-16,,,SPG,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22734,8,28735,4,2,,,372770,,25-05-16,,,SPG,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22735,8,28736,4,2,,,372769,,25-05-16,,,SPG,,,Doação,5/25/2016,,R$,40,Não,AQUISIÇÃO,Sim
22736,8,28737,4,1,,,372785,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22737,8,28738,4,1,,,372784,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22738,8,28739,4,2,,,372783,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22739,8,28740,4,2,,,372782,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,2016,Não,AQUISIÇÃO,Sim
22740,8,28741,4,2,,,372781,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22741,8,28742,4,2,,,372780,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22742,8,28743,4,2,,,372779,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22743,8,28744,4,1,,,372778,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22744,8,28745,4,1,,,372777,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22745,8,28746,4,1,,,372776,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22746,8,28747,4,1,,,372775,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22747,8,28748,4,1,,,372787,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22748,8,28749,4,2,,,372786,,25-05-16,,,SPG,,,Doação,5/30/2016,,R$,40,Não,AQUISIÇÃO,Sim
22749,8,28750,2,,,12,403405,,9953,,2014/09953-3,LIVR. CUTURA,,,Doação,5/31/2016,,R$,361.6,Não,AQUISIÇÃO,Sim
22750,8,28751,2,,,12,403366,,22743,,2013/22743-5,LIVR. CULTURA,,,Doação,5/31/2016,,R$,172.22,Não,AQUISIÇÃO,Sim
22751,8,28752,2,,,12,403361,,22743,,2013/22743-5,LIVR. CULTURA,,,Doação,5/31/2016,,R$,49,Não,AQUISIÇÃO,Sim
22752,8,28753,2,,,12,403362,,22743,,2013/22743-5,LIVR. CULTURA,,,Doação,5/31/2016,,R$,47,Não,AQUISIÇÃO,Sim
22753,8,28754,2,,,12,403363,,22743,,2013/22743-5,LIVR. CULTURA,,,Doação,5/31/2016,,R$,68,Não,AQUISIÇÃO,Sim
22754,8,28755,2,,,12,403364,,22743,,2013/22743-5,LIVR. CULTURA,,,Doação,5/31/2016,,R$,44.9,Não,AQUISIÇÃO,Sim
22755,8,28756,2,,,12,403365,,22743,,2013/22743-5,LIVR. CULTURA,,,Doação,5/31/2016,,R$,44.9,Não,AQUISIÇÃO,Sim
22756,8,28757,2,,,,403351,,28-06-16,,,REGNALDO G. DOS SANTOS,,,Doação,5/31/2016,,R$,40,Não,AQUISIÇÃO,Sim
22758,8,28759,2,,,,403398,,28-06-16,,,NAZIR A. CAN,,,Doação,5/31/2016,,R$,130,Não,AQUISIÇÃO,Sim
22759,8,28760,2,,,12,403406,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,210.77,Não,AQUISIÇÃO,Sim
22760,8,28761,2,,,12,403407,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,86.27,Não,AQUISIÇÃO,Sim
22761,8,28762,2,,,12,403408,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,217.62,Não,AQUISIÇÃO,Sim
22762,8,28763,2,,,12,403409,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,228.01,Não,AQUISIÇÃO,Sim
22763,8,28764,2,,,12,403410,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,189.65,Não,AQUISIÇÃO,Sim
22764,8,28765,2,,,12,403411,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,124.71,Não,AQUISIÇÃO,Sim
22765,8,28766,2,,,12,403412,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,138.22,Não,AQUISIÇÃO,Sim
22766,8,28767,2,,,12,403413,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,91.95,Não,AQUISIÇÃO,Sim
22767,8,28768,2,,,12,403414,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,183.5,Não,AQUISIÇÃO,Sim
22768,8,28769,2,,,12,403415,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,104.89,Não,AQUISIÇÃO,Sim
22769,8,28770,2,,,12,403416,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,79.05,Não,AQUISIÇÃO,Sim
22770,8,28771,2,,,12,403417,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,169.56,Não,AQUISIÇÃO,Sim
22771,8,28772,2,,,12,403418,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,59.1,Não,AQUISIÇÃO,Sim
22772,8,28773,2,,,12,403419,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,94.64,Não,AQUISIÇÃO,Sim
22773,8,28774,2,,,12,403420,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,108.58,Não,AQUISIÇÃO,Sim
22774,8,28775,2,,,12,403421,,22150,,2011/22150-9,AMAZON,,,Doação,5/31/2016,,R$,134.35,Não,AQUISIÇÃO,Sim
22775,8,28776,2,,,,403311,,28-06-16,,,LUIZ PEREIRA,,,Doação,6/28/2016,,R$,130,Não,AQUISIÇÃO,Sim
22776,8,28777,2,,,,403249,,28-06-16,,,GROSSOHAUS WEGNER,,,Doação,6/28/2016,,R$,130,Não,AQUISIÇÃO,Sim
22777,8,28778,2,,,,403247,,28-06-16,,,USP/FFLCH/CAD. DE FILOSOFIA,,,Retombamento,6/28/2016,,R$,40,Não,AQUISIÇÃO,Sim
22778,8,28779,2,,,,403248,,28-06-16,,,USP/FFLCH-CAD. DE LINGUISTICA E LITERATURA ALEMA,,,Doação,6/28/2016,,R$,130,Não,AQUISIÇÃO,Sim
22780,8,28781,2,,,,403343,,28-06-16,,,VIVIANE D. DE O.R. BARTHO,,,Doação,6/29/2016,,R$,40,Não,AQUISIÇÃO,Sim
22781,8,28782,2,,,,403303,,28-06-16,,,SBD/FEUSP,,,Doação,6/29/2016,,R$,40,Não,AQUISIÇÃO,Sim
22782,8,28783,2,,,,403345,,28-06-16,,,N. USP 5930852,,,Multa,6/29/2016,,R$,40,Não,AQUISIÇÃO,Sim
22783,8,28784,2,,,,403339,,28-06-16,,,ELIZABETH H. DE LA TAILLE,,,Doação,6/29/2016,,R$,130,Não,AQUISIÇÃO,Sim
22784,8,28785,6,,,,403244,,28-06-16,,,UFG,,,Doação,6/29/2016,,R$,40,Não,AQUISIÇÃO,Sim
22785,8,28786,2,,,,403423,178259,28-06-16,,,USP/FFLCH-BCA DE LETRAS,,,Retombamento,7/1/2016,,R$,130,Não,AQUISIÇÃO,Sim
22786,8,28787,2,,,,403422,,28-06-16,,,AMAURI SANCHES,,,Retombamento,7/1/2016,,R$,130,Não,AQUISIÇÃO,Sim
22787,8,28788,2,,,,137332,,28-06-16,,,BCA DE LETRAS,,,Doação,7/1/2016,,R$,40,Não,AQUISIÇÃO,Sim
22788,8,28789,2,,,,116463,,28-06-16,,,MARISA LAJOLO,,,Doação,7/1/2016,,R$,40,Não,AQUISIÇÃO,Sim
22789,8,28790,2,,,,403425,114223,28-06-16,,,NEP,,,Retombamento,7/1/2016,,R$,40,Não,AQUISIÇÃO,Sim
22790,8,28791,2,,,,403424,,28-06-16,,,MEC-INEP,,,Retombamento,7/1/2016,,R$,40,Não,AQUISIÇÃO,Sim
22792,8,28793,2,,,,401465,,28-06-16,,,DF,,,Retombamento,7/1/2016,,R$,130,Não,AQUISIÇÃO,Sim
22793,8,28794,2,,,,403344,,06-07-16,,,UDESC,,,Doação,7/6/2016,,R$,40,Não,AQUISIÇÃO,Sim
22794,8,28795,2,,,,403426,,06-07-16,,,HEITOR LOUREIRO,,,Doação,7/6/2016,,R$,130,Não,AQUISIÇÃO,Sim
22795,8,28796,4,2,,,372792,,07-07-16,,,SPG,,,Doação,7/7/2016,,R$,40,Não,AQUISIÇÃO,Sim
