especificação,nreferencia,numero,região,local,titulo,data,rolonum,Bobina,suporte,País,Sistema,Ano de Entrada,Origem,Nota,Acervo disponível,Acervo indisponível
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,138,138,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1854-1868,1,12,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 19: Presídio de Santa Bárbara - Pessoal - Comandante. 6 - João Baptista da Silva.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,138,138,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1860-1863,1,12,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 19: Presídio de Santa Bárbara - Pessoal - Comandante. 7 - José Craveiro de Sá.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,138,138,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1878-1879,1,12,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 19: Presídio de Santa Bárbara - Pessoal - Comandante. 8 - João Detsi.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,138,138,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1856-1866,1,12,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 19: Presídio de Santa Bárbara - Pessoal - Comandante. 9 - José de Oliveira Calheiros de Albuquerque.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,138,138,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1877-1878,1,12,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 19: Presídio de Santa Bárbara - Pessoal - Comandante. 10 - Luiz Antonio Gonzaga.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,138,138,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1872,1,12,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 19: Presídio de Santa Bárbara - Pessoal - Comandante. 11 - Luiz Rodrigues de Moraes Jardim.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,138,138,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1880-1881,1,12,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 19: Presídio de Santa Bárbara - Pessoal - Comandante. 12- Manoel José Pinto.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,138,138,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1854-1860,1,12,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 19: Presídio de Santa Bárbara - Pessoal - Comandante. 13 - Spiridião Baptista Roquete Fróes.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1855-1879,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 18: Presídio de Santa Bárbara - 3 - Diversas despesas.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1855-1880,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 18: Presídio de Santa Bárbara - 4 - Material.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1855-1881,1,13,Microfilmes,Brasil,Neg,1971,Goiás,"Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 18: Presídio de Santa Bárbara - 5 - Ordens de pagamento, remessa de dinheiro, etc.",X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1860-1865,1,13,Microfilmes,Brasil,Neg,1971,Goiás,"Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 20: Presídio de Santa Bárbara - Pessoal. 1. Carpinteiro - folhas de pagamento, vencimento, nomeação.",X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1856-1861,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 20: Presídio de Santa Bárbara - Pessoal. 2. Colonos e suas famílias - vencimento.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1854-1880,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 20: Presídio de Santa Bárbara - Pessoal. 3. Famílias existentes no Presídio. (das praças).,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1860-1869,1,13,Microfilmes,Brasil,Neg,1971,Goiás,"Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 20: Presídio de Santa Bárbara - Pessoal. 4. Vários empregados - vencimentos, folhas de pagamento.",X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1863-1864,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 21: Presídio de Santa Bárbara - 1.Correspondência.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1853-1870,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 21: Presídio de Santa Bárbara - 2. Destacamento.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1871-1881,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 21: Presídio de Santa Bárbara - 3. Luzes.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1855-1881,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 21: Presídio de Santa Bárbara - 4. Obras.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1860-1875,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 21: Presídio de Santa Bárbara - 5. Oficinas.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1865,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 21: Presídio de Santa Bárbara - 6. Recolhimento de dinheiro.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1878-1879,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 21: Presídio de Santa Bárbara - 7. Vários Assuntos.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1853-1865,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - 1. Criação.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1852-1855,1,13,Microfilmes,Brasil,Neg,1971,Goiás,"Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - II - 1. Pessoal, comandante.",X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1854-1855,1,13,Microfilmes,Brasil,Neg,1971,Goiás,"Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - II - 2. Pessoal, soldados.",X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1854,1,13,Microfilmes,Brasil,Neg,1971,Goiás,"Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - II - 3. Pessoal, vários.",X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1855-1861,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - III - Ajuste de contas.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1859-1889,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - IV - Correspondência.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1856-1864,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - V - Despesas.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1855-1864,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - VI - Destacamento.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1864,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - VII - Luzes.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,139,139,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1864,1,13,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - VIII - Material. Metade do livro 8 está no rolo 14.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,140,140,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1864,1,14,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - IX - Obras.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,140,140,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1859,1,14,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - X - Oficinas.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,140,140,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1855-1865,1,14,Microfilmes,Brasil,Neg,1971,Goiás,"Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - XI - Ordens de Pagamento, remessa de dinheiro, etc.",X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,140,140,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1856-1860,1,14,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 22: Presídio de Santa Cruz (Presídio do Descoberto) - XII - Recolhimento.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,140,140,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1859-1864,1,14,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 23: Presídio de Santa Cruz - Pessoal:1. Capelão.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,140,140,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1859-1864,1,14,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 23: Presídio de Santa Cruz - Pessoal: 2. Carpinteiro.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Presídios e Colônias.,140,140,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1888,1,14,Microfilmes,Brasil,Neg,1971,Goiás,Secretaria de Estado dos Negócios da Guerra - Presídios e Colônias. Pac. 23: Presídio de Santa Cruz - Pessoal: 3. Comandante - Antonio José do Valle Heitor.,X,
